Data,EOL,EOL_CAT,HID,HID_CAT,NUC,NUC_CAT,TER,TER_CAT,SIN-DM,SIN-DM_CAT,SIN-EA,SIN-EA_CAT,PLD,PLD_CAT,Preco,Preco_CAT,Preco_L,Preco_L_CAT
2021-11-30,0.00492459692587626,0,0.01115380044353467,4,0.021814626629383268,4,-0.036880133305802164,0,0.0018698025438246336,2,0.06283514798918884,4,-0.04034575038584099,1,-0.07017376844944963,0,-0.0027855493505617537,1
2021-12-31,-0.007049874381308229,0,0.0030186646466078926,3,0.007140152189113737,3,-0.05053800230337294,0,-0.008530584568777084,0,0.04827963864774662,4,-0.07784875364949492,0,-0.1173579908588467,0,-0.014930395104767397,1
2022-01-31,0.0065578894092792345,0,0.020381439046634267,4,0.000780809301898175,2,-0.06587050045973922,0,0.001786634365219025,2,0.06255635204417126,4,-0.15179309734397758,0,-0.154296234634286,0,-0.02618953668744276,0
2022-02-28,0.01314782327081336,1,0.020537410121695212,4,-0.016641840412940777,0,-0.0903997485694707,0,0.0012193712830119055,2,0.058050891749241246,4,-0.22951990490428908,0,-0.18233540109200694,0,-0.032097662860496055,0
2022-03-31,0.013709711839144267,1,0.01523082028824364,4,-0.020924711246339826,0,-0.09193481053369308,0,-2.4964595640592113e-05,1,0.049258142873564705,4,-0.2989782115276448,0,-0.21287966151560472,0,-0.025873780912805646,0
2022-04-30,0.02239973270570855,2,0.016600481024469548,4,-0.0033315866319640086,1,-0.09692243988776825,0,0.0010469444910518114,2,0.051762432241762614,4,-0.2965389677165823,0,-0.17967091601178176,0,-0.017741364396791158,0
2022-05-31,0.01704393299856941,2,0.016452486305659337,4,-0.013955780046445938,1,-0.10229920513787333,0,0.0009729247378175935,2,0.04497955246110032,4,-0.1332909928456057,0,-0.10762248157454003,0,-0.018309900214140362,0
2022-06-30,0.012396588769759494,1,0.02100472236531211,4,-0.010482651188502105,1,-0.07215750298268025,0,0.009644619219194876,4,0.04353825280503714,4,-0.029505434502657153,1,-0.10371399037081624,0,-0.020885734757662238,0
2022-07-31,0.013882622309857054,1,0.006145562175778578,3,-0.0002554925899995919,2,-0.06714189363298029,0,0.0004584625254063538,1,0.03388517373766991,4,-0.003389396743193061,2,-0.07736640119501983,0,-0.027682895858539534,0
2022-08-31,0.015644445455046573,2,-0.00718846225489979,1,-0.01474898091643685,1,-0.05833466872010739,0,-0.007408412068586738,0,0.019992023644068775,3,0.013696141809119563,2,-0.02028906687933663,1,-0.03554960405955768,0
2022-09-30,0.015819039489774013,2,0.0024365331571046616,2,-0.0104519070992198,1,-0.025624254551942102,1,0.0025502066244300105,3,0.0212862481619084,3,0.01851173262892775,2,-0.01100243196232464,2,-0.042867878950546966,0
2022-10-31,0.0013148421597584362,0,0.0022060422328281436,2,-0.008657463020666684,1,-0.00028032973900079475,2,0.0025712719407452633,3,0.020341406884177002,3,0.018175276764997358,2,-0.01336030262344566,2,-0.048897444921320275,0
2022-11-30,0.0060668193810222435,0,-0.0009382481802548482,2,0.0016692621320114388,2,0.007429858768508432,3,0.002991750305210747,3,0.017339991061335998,3,0.017850832935901614,2,-0.023942062534463626,1,-0.05279118073276701,0
2022-12-31,0.023596005389757174,2,-0.004390736870435814,1,0.02774239269283739,4,-0.0008178104321694824,2,0.0022431839150056413,2,0.01421853982581467,3,0.017529086813644876,2,-0.02421470910521854,1,-0.054247863500606085,0
2023-01-31,0.027104836330304895,3,-0.007161128632297007,1,0.05120097883420602,4,-0.0031559420186745664,2,0.0018413043278830141,2,0.017917741259415015,3,0.010366055640690385,2,-0.020512339877665944,1,-0.05395763308059092,0
2023-02-28,0.008670294022345508,1,-0.0024899500368664933,1,0.037286814833298675,4,-0.004909025349405848,2,0.0029363262444532566,3,0.019751727845502953,3,-0.0032897427428337294,2,-0.027546624545049643,1,-0.05367510252588714,0
2023-03-31,0.009776626844997308,1,0.013255830255431048,4,0.017858499424965944,4,0.005578004305141785,2,0.01596881171696668,4,0.027186291329591553,4,0.010539192211046232,2,-0.01317859408269218,2,-0.04880110657187889,0
2023-04-30,0.002976219793610617,0,0.006456917975250155,3,-0.0365758323284829,0,-0.003606467892923914,2,0.008051770402868152,4,0.017358239481932707,3,0.027574969932434044,3,0.010437045963496514,2,-0.037150107754289466,0
2023-05-31,0.00028413920756859717,0,-0.004778102832888381,1,-0.052948199892577034,0,0.0029209091925743035,2,0.0004709718850100887,1,0.005863372954370135,2,0.02955869546319526,3,0.01873675951353464,3,-0.025761596501671515,0
2023-06-30,0.017614890501790995,2,0.0009368438221509174,2,-0.015293048839835437,1,0.03280991878725279,3,0.013131548644920304,4,0.009623468205956684,2,0.028259222997874783,3,0.010855243279494968,2,-0.015904989908607933,0
